review_id,stars,date,text
uMWUMUr6qSHW69n4RwrOmw,3.0,2018-06-16 14:10:45,"I went inside this time and there was no line at 9am on a Saturday which was amazing! Imagibr my surprise when I order exactly the same coffee that I get in Chicagoland and it's 50 cents more here. Again I'm here to help with the hangover from staying at my parents house while visiting, so I can't argue. Just wondering what is more expensive here...."
G9UoMSkZ9gP5472zxHSYCg,5.0,2017-04-29 14:43:40,I went here on Thursday and I wanted to get the Oprah Cinnamon Chai Tea Latte but they said they didn't make those but they make Chai Tea Lattes and then she asked me if I wanted a tall one for free and she said if I like it I should come back in and buy another one. It was delicious and the worker was so sweet for doing that for me.
YJOiszhXR7XHBAavUYvt-Q,4.0,2010-09-28 20:39:58,"This starbucks is deceptively bland... Until you step inside.  Its centerpiece is a large wood table (I couldn't tell if it was oak or particleboard), with strategically placed power strips underneath, so that each person at the table could potentially plug in his/her laptop.   I actually got a decent amount of studying done there...that is, until the teenie boppers showed up at 8. (a busload showed up at once, got some frozen frapuccinos, and commenced  talking & giggling uncontrollably with each other)  Shouldn't you be out at a party?"
5RkA4D5TrQlhVcuc-62MUw,2.0,2017-04-29 21:11:17,"The whole point of using a personal cup is so that I'm not generating waste by getting a disposable cup.  You are Starbucks, figure out a better way to measure!!!!"
NdAbu0pDF39DW9jJ4y6-bA,4.0,2015-03-18 04:10:22,"Close friendly and convenient! They have a drive through and the staff is SUPER friendly and make the visit delightful each time. Coffee is consistently great and they have BREAKFAST!!!  Just wish it was a bit bigger due to the traffic when it gets busy, but it's a small complaint."
rKs40LPiZH9mDGixhfnvQA,5.0,2011-03-08 14:19:00,"Nothing bland or regular about this Starbucks.  Starbucks drinks and treats are Starbucks, but the people that work there make it a pleasure to start your day or stop by to refuel.   A great place to have a quick meeting for work or check in with friends."
15EBE8FMTdbTrV0ItXJ5Tg,5.0,2019-10-02 15:11:09,"Today is double star day!! That means much needed coffee. Luckily this Starbucks location was on near by, its my favorite location for respectful employees who get my order correct on the first try and speedy service!"
1oPW2cgS0LCWgcRfB6q6Uw,4.0,2013-12-27 14:26:59,"It's a STARBUCKS. I'm pretty sure everyone who reads these reviews already knows what to expect... but I'll write one anyways! :)  I always find this location to be extremely convenient and busy - right in the heart of touristy South Street. (If you do come here - make sure you walk one block up to see the Magic Gardens!)   The coffee's hot, the sweets are scrumptious, and the baristas have always been super friendly in my experiences. I like to bring my own coffee mug for refills, too -- you usually wind up with a much larger cuppa'joe than ordering a disposable tall, grande, or vente."
clSW-Sdlz9OkENW-G29RAA,2.0,2014-08-20 11:32:16,I would stop by this location more often but the parking lot design makes it frustrating. The drive thru line blocks the parking lot. The entrances are poorly designed where cars block each other in both directions. If the flow was improved they would probably ove a lot more cars through.   My other issue with this location is the consistancy of the drinks. I usually get a vanilla latte and I often wonder if I got the wrong drink.
hBxxLUgMyBmni89KveuiZQ,1.0,2017-04-29 03:57:53,"Baristas have major attitudes and are super condescending. Slower than any Starbucks I've been too so far. Least favorite Starbucks, but the paintings outside by the drive through are awesome."
HUOYhg0z_TsM5oJOJBj5lQ,3.0,2019-11-11 16:21:49,"This one's in the Gloucester Township shopping center on the corner,  nice tables outside but you sit by the drive-through if the cars are backed up . They make a pretty good Cortado, which of course is not on the menu but it's basically a latte equal parts espresso and warm milk with no foam."
epb6H4-QUvY0kKurpZPNww,4.0,2012-03-18 18:27:30,"Great location if you're looking to grab-and-go, but not to linger as seating is limited.  The drive-thru can sometimes be a pain, so I normally go inside to place my order."
bBj20gdTi8iy74k7Ddqttg,4.0,2016-11-29 22:28:55,"Great downtown location.  The crew is always friendly and efficient, even when very busy.  I do wish there was more seating, but it works.    The location has a drive thru and outdoor seating, so when it's not too hot or too cold you can sit outside.    I've had coffee here a number of times and it's always hot, fresh and correct.  A nice break during the work day."
Y_3XcDk4mNJ5d5dGc0JlJg,4.0,2018-11-09 12:37:45,Great way to start the day! Smiling baristas and delicious coffee!! Such a nice place to meet up with friends and enjoy a good cup of coffee!
3Xy4fTBBizZKgDPMwio6mA,4.0,2015-09-01 20:54:28,"This Starbucks has a lot going for it. It's super-clean, and service is fast & friendly. There's plenty of seating, incl a few outside tables on the ""deck"" overlooking the pond. Very nice. I know some have complained about the limited on-site parking here, but there's an easy solution, unless you are in a BIG hurry. If driving, as you pass the Starbucks and it's small parking lot on your right, go one more block, and make a left onto Penn Valley Drive. There is ample free parking on the street there and you're only a block away! If you can't walk a block to get your coffee, well hey, maybe you shouldn't be having that Vente Double Mocha Praline Snickers Bon Bon Double Whip Frappaccino, eh?"
40xjTdlciJ3sXlSG7LCHlw,5.0,2018-02-16 16:57:28,"This Starbucks is located inside of Publix, which is in the same plaza as another Starbucks. Competition between the two Starbucks has been created since the opening of the one inside of Publix.   They offer everything as any other Starbucks, but with a shorter line and a shorter wait."
lHNcPwh3xBKQsEushjVBFw,3.0,2015-03-30 19:48:54,Typical Starbucks I guess but I must have confused the cashier with my mind bending request to transform 15 pennies into a dime and a nickel so I could use the meter. She took this baffling question with much confusion as she made her way up the mental Everest. Dumped my changed in the drawer and said have a great day. Oh jeez.
_vVzNsS6wtRFzZq-ddR1Tg,1.0,2014-09-05 23:59:00,"Terrible! I've stopped here for the past 8+ years and the lattes are not prepared correctly and the wait is long! Tonight zero cars in drive thru, not many inside. I waited at least 6 mins and the latte average."
FfVtpw8Tb-vbVLTG0-bhPw,2.0,2014-09-22 14:58:03,"Nice Starbucks, good atmosphere and not as cramped up as a lot of Starbucks I've been to. The deal breaker here was the restrooms. They were FILTHY! Dust build up on everything in there was a dead giveaway that they are not cleaned regularly, thick brown urine buildup on back of toilet.  Nasty sink. The best way to judge how well employees keep a restaurant is by the bathroom. If they can't wipe down a toilet, how well do you think they are going to clean those machines they have to fully breakdown? Those bathrooms haven't had a thorough scrubbing in at LEAST a week. Buildup as thick as what was under the toilet seat takes a while to accumulate."
LuANtk4aGb8GEbJ3Ux8-Og,4.0,2013-07-21 21:25:57,"FYI: Last time I was here, it was only open until11pm...although that still puts it as one of the few Starbucks that stays open past 9pm or 10pm."
HVig1rW3kMiSTQq3P5n4HA,5.0,2018-02-21 13:33:29,"This is a good Starbucks! They just opened a few months ago and I am so happy they have finally opened!   This location is located inside of the Acme in the shopping center (where the Chick-fil-a is). Since it is inside a grocery store, it doesn' have everything that a stand alone Starbucks has (some of the food items and such) but they have most and what is there is done well.  The staff here is really friendly and personable! They make it a pleasant experience coming to get my coffee. And they are pretty quick as well"
